"Reading","DateTime","Temp","Intensity","Site"
4198,2021-06-10 10:49:55,10.259,50,"Damariscove"
4199,2021-06-10 11:04:55,9.965,54,"Damariscove"
4200,2021-06-10 11:19:55,9.866,56,"Damariscove"
4201,2021-06-10 11:34:55,9.768,41,"Damariscove"
4202,2021-06-10 11:49:55,9.768,74,"Damariscove"
4203,2021-06-10 12:04:55,9.866,96,"Damariscove"
4204,2021-06-10 12:19:55,9.866,78,"Damariscove"
4205,2021-06-10 12:34:55,9.669,94,"Damariscove"
4206,2021-06-10 12:49:55,9.768,144,"Damariscove"
4207,2021-06-10 13:04:55,9.965,113,"Damariscove"
4208,2021-06-10 13:19:55,9.965,136,"Damariscove"
4209,2021-06-10 13:34:55,9.965,160,"Damariscove"
4210,2021-06-10 13:49:55,9.768,168,"Damariscove"
4211,2021-06-10 14:04:55,9.571,192,"Damariscove"
4212,2021-06-10 14:19:55,9.571,224,"Damariscove"
4213,2021-06-10 14:34:55,9.669,240,"Damariscove"
4214,2021-06-10 14:49:55,9.768,256,"Damariscove"
4215,2021-06-10 15:04:55,9.669,256,"Damariscove"
4216,2021-06-10 15:19:55,9.768,272,"Damariscove"
4217,2021-06-10 15:34:55,9.669,272,"Damariscove"
4218,2021-06-10 15:49:55,9.571,320,"Damariscove"
4219,2021-06-10 16:04:55,9.472,256,"Damariscove"
4220,2021-06-10 16:19:55,9.571,304,"Damariscove"
4221,2021-06-10 16:34:55,9.768,304,"Damariscove"
4222,2021-06-10 16:49:55,9.965,336,"Damariscove"
4223,2021-06-10 17:04:55,10.161,320,"Damariscove"
4224,2021-06-10 17:19:55,10.161,288,"Damariscove"
4225,2021-06-10 17:34:55,10.455,256,"Damariscove"
4226,2021-06-10 17:49:55,10.455,272,"Damariscove"
4227,2021-06-10 18:04:55,10.651,248,"Damariscove"
4228,2021-06-10 18:19:55,10.748,256,"Damariscove"
4229,2021-06-10 18:34:55,11.139,200,"Damariscove"
4230,2021-06-10 18:49:55,11.139,216,"Damariscove"
4231,2021-06-10 19:04:55,11.236,216,"Damariscove"
4232,2021-06-10 19:19:55,11.431,176,"Damariscove"
4233,2021-06-10 19:34:55,11.528,184,"Damariscove"
4234,2021-06-10 19:49:55,11.625,184,"Damariscove"
4235,2021-06-10 20:04:55,11.819,176,"Damariscove"
4236,2021-06-10 20:19:55,11.528,144,"Damariscove"
4237,2021-06-10 20:34:55,11.431,128,"Damariscove"
4238,2021-06-10 20:49:55,11.431,120,"Damariscove"
4239,2021-06-10 21:04:55,11.528,104,"Damariscove"
4240,2021-06-10 21:19:55,11.528,98,"Damariscove"
4241,2021-06-10 21:34:55,11.431,72,"Damariscove"
4242,2021-06-10 21:49:55,11.334,64,"Damariscove"
4243,2021-06-10 22:04:55,11.334,54,"Damariscove"
4244,2021-06-10 22:19:55,11.334,40,"Damariscove"
4245,2021-06-10 22:34:55,11.334,34,"Damariscove"
4246,2021-06-10 22:49:55,11.528,23,"Damariscove"
4247,2021-06-10 23:04:55,12.207,22,"Damariscove"
4248,2021-06-10 23:19:55,12.883,16,"Damariscove"
4249,2021-06-10 23:34:55,12.11,11,"Damariscove"
4250,2021-06-10 23:49:55,11.528,7,"Damariscove"
4251,2021-06-11 00:04:55,11.431,3,"Damariscove"
4252,2021-06-11 00:19:55,11.236,0,"Damariscove"
4253,2021-06-11 00:34:55,11.236,0,"Damariscove"
4254,2021-06-11 00:49:55,11.334,0,"Damariscove"
4255,2021-06-11 01:04:55,11.334,0,"Damariscove"
4256,2021-06-11 01:19:55,11.041,0,"Damariscove"
4257,2021-06-11 01:34:55,10.651,0,"Damariscove"
4258,2021-06-11 01:49:55,10.063,0,"Damariscove"
4259,2021-06-11 02:04:55,9.866,0,"Damariscove"
4260,2021-06-11 02:19:55,9.866,0,"Damariscove"
4261,2021-06-11 02:34:55,9.669,0,"Damariscove"
4262,2021-06-11 02:49:55,9.571,0,"Damariscove"
4263,2021-06-11 03:04:55,9.768,0,"Damariscove"
4264,2021-06-11 03:19:55,9.768,0,"Damariscove"
4265,2021-06-11 03:34:55,9.965,0,"Damariscove"
4266,2021-06-11 03:49:55,10.063,0,"Damariscove"
4267,2021-06-11 04:04:55,10.063,0,"Damariscove"
4268,2021-06-11 04:19:55,10.063,0,"Damariscove"
4269,2021-06-11 04:34:55,10.063,0,"Damariscove"
4270,2021-06-11 04:49:55,10.161,0,"Damariscove"
4271,2021-06-11 05:04:55,10.259,0,"Damariscove"
4272,2021-06-11 05:19:55,10.259,0,"Damariscove"
4273,2021-06-11 05:34:55,10.063,0,"Damariscove"
4274,2021-06-11 05:49:55,10.063,0,"Damariscove"
4275,2021-06-11 06:04:55,10.063,0,"Damariscove"
4276,2021-06-11 06:19:55,10.259,0,"Damariscove"
4277,2021-06-11 06:34:55,10.455,0,"Damariscove"
4278,2021-06-11 06:49:55,10.553,0,"Damariscove"
4279,2021-06-11 07:04:55,10.553,0,"Damariscove"
4280,2021-06-11 07:19:55,10.553,0,"Damariscove"
4281,2021-06-11 07:34:55,10.846,0,"Damariscove"
4282,2021-06-11 07:49:55,10.651,0,"Damariscove"
4283,2021-06-11 08:04:55,10.651,0,"Damariscove"
4284,2021-06-11 08:19:55,10.553,0,"Damariscove"
4285,2021-06-11 08:34:55,10.553,0,"Damariscove"
4286,2021-06-11 08:49:55,10.553,0,"Damariscove"
4287,2021-06-11 09:04:55,11.041,0,"Damariscove"
4288,2021-06-11 09:19:55,11.139,2,"Damariscove"
4289,2021-06-11 09:34:55,11.334,5,"Damariscove"
4290,2021-06-11 09:49:55,11.625,7,"Damariscove"
4291,2021-06-11 10:04:55,11.625,13,"Damariscove"
4292,2021-06-11 10:19:55,11.528,24,"Damariscove"
4293,2021-06-11 10:34:55,11.528,38,"Damariscove"
4294,2021-06-11 10:49:55,11.528,34,"Damariscove"
4295,2021-06-11 11:04:55,11.139,26,"Damariscove"
4296,2021-06-11 11:19:55,11.236,30,"Damariscove"
4297,2021-06-11 11:34:55,10.944,42,"Damariscove"
4298,2021-06-11 11:49:55,10.553,46,"Damariscove"
4299,2021-06-11 12:04:55,10.259,46,"Damariscove"
4300,2021-06-11 12:19:55,9.965,48,"Damariscove"
4301,2021-06-11 12:34:55,9.866,58,"Damariscove"
4302,2021-06-11 12:49:55,9.768,50,"Damariscove"
4303,2021-06-11 13:04:55,9.768,42,"Damariscove"
4304,2021-06-11 13:19:55,9.768,52,"Damariscove"
4305,2021-06-11 13:34:55,9.768,38,"Damariscove"
4306,2021-06-11 13:49:55,9.866,32,"Damariscove"
4307,2021-06-11 14:04:55,9.866,42,"Damariscove"
4308,2021-06-11 14:19:55,9.965,58,"Damariscove"
4309,2021-06-11 14:34:55,9.965,51,"Damariscove"
4310,2021-06-11 14:49:55,9.965,96,"Damariscove"
4311,2021-06-11 15:04:55,9.965,92,"Damariscove"
4312,2021-06-11 15:19:55,10.063,85,"Damariscove"
4313,2021-06-11 15:34:55,11.041,103,"Damariscove"
4314,2021-06-11 15:49:55,10.846,117,"Damariscove"
4315,2021-06-11 16:04:55,10.944,98,"Damariscove"
4316,2021-06-11 16:19:55,10.846,49,"Damariscove"
4317,2021-06-11 16:34:55,11.139,73,"Damariscove"
4318,2021-06-11 16:49:55,11.625,76,"Damariscove"
4319,2021-06-11 17:04:55,11.528,40,"Damariscove"
4320,2021-06-11 17:19:55,11.916,62,"Damariscove"
4321,2021-06-11 17:34:55,12.11,63,"Damariscove"
4322,2021-06-11 17:49:55,12.304,58,"Damariscove"
4323,2021-06-11 18:04:55,12.304,35,"Damariscove"
4324,2021-06-11 18:19:55,12.401,42,"Damariscove"
4325,2021-06-11 18:34:55,12.594,62,"Damariscove"
4326,2021-06-11 18:49:55,12.883,55,"Damariscove"
4327,2021-06-11 19:04:55,12.98,54,"Damariscove"
4328,2021-06-11 19:19:55,13.076,46,"Damariscove"
4329,2021-06-11 19:34:55,13.269,31,"Damariscove"
4330,2021-06-11 19:49:55,13.365,21,"Damariscove"
4331,2021-06-11 20:04:55,13.461,15,"Damariscove"
4332,2021-06-11 20:19:55,13.461,15,"Damariscove"
4333,2021-06-11 20:34:55,13.461,23,"Damariscove"
4334,2021-06-11 20:49:55,13.558,34,"Damariscove"
4335,2021-06-11 21:04:55,13.558,26,"Damariscove"
4336,2021-06-11 21:19:55,13.558,30,"Damariscove"
4337,2021-06-11 21:34:55,13.558,32,"Damariscove"
4338,2021-06-11 21:49:55,13.558,30,"Damariscove"
4339,2021-06-11 22:04:55,13.558,10,"Damariscove"
4340,2021-06-11 22:19:55,13.654,11,"Damariscove"
4341,2021-06-11 22:34:55,13.654,10,"Damariscove"
4342,2021-06-11 22:49:55,13.558,8,"Damariscove"
4343,2021-06-11 23:04:55,13.558,8,"Damariscove"
4344,2021-06-11 23:19:55,13.558,4,"Damariscove"
4345,2021-06-11 23:34:55,13.558,2,"Damariscove"
4346,2021-06-11 23:49:55,13.461,1,"Damariscove"
4347,2021-06-12 00:04:55,10.357,0,"Damariscove"
4348,2021-06-12 00:19:55,10.455,0,"Damariscove"
4349,2021-06-12 00:34:55,9.965,0,"Damariscove"
4350,2021-06-12 00:49:55,9.768,0,"Damariscove"
4351,2021-06-12 01:04:55,9.768,0,"Damariscove"
4352,2021-06-12 01:19:55,9.965,0,"Damariscove"
4353,2021-06-12 01:34:55,9.965,0,"Damariscove"
4354,2021-06-12 01:49:55,10.161,0,"Damariscove"
4355,2021-06-12 02:04:55,9.965,0,"Damariscove"
4356,2021-06-12 02:19:55,9.965,0,"Damariscove"
4357,2021-06-12 02:34:55,9.965,0,"Damariscove"
4358,2021-06-12 02:49:55,9.866,0,"Damariscove"
4359,2021-06-12 03:04:55,9.768,0,"Damariscove"
4360,2021-06-12 03:19:55,9.768,0,"Damariscove"
4361,2021-06-12 03:34:55,9.768,0,"Damariscove"
4362,2021-06-12 03:49:55,9.768,0,"Damariscove"
4363,2021-06-12 04:04:55,9.669,0,"Damariscove"
4364,2021-06-12 04:19:55,9.669,0,"Damariscove"
4365,2021-06-12 04:34:55,9.669,0,"Damariscove"
4366,2021-06-12 04:49:55,9.669,0,"Damariscove"
4367,2021-06-12 05:04:55,9.669,0,"Damariscove"
4368,2021-06-12 05:19:55,9.669,0,"Damariscove"
4369,2021-06-12 05:34:55,9.669,0,"Damariscove"
4370,2021-06-12 05:49:55,9.669,0,"Damariscove"
4371,2021-06-12 06:04:55,9.669,0,"Damariscove"
4372,2021-06-12 06:19:55,9.669,0,"Damariscove"
4373,2021-06-12 06:34:55,9.669,0,"Damariscove"
4374,2021-06-12 06:49:55,9.571,0,"Damariscove"
4375,2021-06-12 07:04:55,9.571,0,"Damariscove"
4376,2021-06-12 07:19:55,9.571,0,"Damariscove"
4377,2021-06-12 07:34:55,9.571,0,"Damariscove"
4378,2021-06-12 07:49:55,9.669,0,"Damariscove"
4379,2021-06-12 08:04:55,9.669,0,"Damariscove"
4380,2021-06-12 08:19:55,9.866,0,"Damariscove"
4381,2021-06-12 08:34:55,9.768,0,"Damariscove"
4382,2021-06-12 08:49:55,9.965,0,"Damariscove"
4383,2021-06-12 09:04:55,10.944,1,"Damariscove"
4384,2021-06-12 09:19:55,11.334,6,"Damariscove"
4385,2021-06-12 09:34:55,11.334,9,"Damariscove"
4386,2021-06-12 09:49:55,11.041,14,"Damariscove"
4387,2021-06-12 10:04:55,10.944,18,"Damariscove"
4388,2021-06-12 10:19:55,10.357,23,"Damariscove"
4389,2021-06-12 10:34:55,10.161,31,"Damariscove"
4390,2021-06-12 10:49:55,10.455,44,"Damariscove"
4391,2021-06-12 11:04:55,10.846,60,"Damariscove"
4392,2021-06-12 11:19:55,11.431,66,"Damariscove"
4393,2021-06-12 11:34:55,11.236,67,"Damariscove"
4394,2021-06-12 11:49:55,10.748,85,"Damariscove"
4395,2021-06-12 12:04:55,10.944,113,"Damariscove"
4396,2021-06-12 12:19:55,10.063,105,"Damariscove"
4397,2021-06-12 12:34:55,10.161,144,"Damariscove"
4398,2021-06-12 12:49:55,10.063,128,"Damariscove"
4399,2021-06-12 13:04:55,10.161,160,"Damariscove"
4400,2021-06-12 13:19:55,10.063,216,"Damariscove"
4401,2021-06-12 13:34:55,10.161,200,"Damariscove"
4402,2021-06-12 13:49:55,10.161,200,"Damariscove"
4403,2021-06-12 14:04:55,12.11,272,"Damariscove"
4404,2021-06-12 14:19:55,10.846,288,"Damariscove"
4405,2021-06-12 14:34:55,12.787,288,"Damariscove"
4406,2021-06-12 14:49:55,12.787,200,"Damariscove"
4407,2021-06-12 15:04:55,12.883,288,"Damariscove"
4408,2021-06-12 15:19:55,12.787,288,"Damariscove"
4409,2021-06-12 15:34:55,12.69,176,"Damariscove"
4410,2021-06-12 15:49:55,13.461,368,"Damariscove"
4411,2021-06-12 16:04:55,13.461,368,"Damariscove"
4412,2021-06-12 16:19:55,13.365,256,"Damariscove"
4413,2021-06-12 16:34:55,13.365,176,"Damariscove"
4414,2021-06-12 16:49:55,12.98,352,"Damariscove"
4415,2021-06-12 17:04:55,13.365,480,"Damariscove"
4416,2021-06-12 17:19:55,13.269,240,"Damariscove"
4417,2021-06-12 17:34:55,13.365,304,"Damariscove"
4418,2021-06-12 17:49:55,13.365,200,"Damariscove"
4419,2021-06-12 18:04:55,12.787,304,"Damariscove"
4420,2021-06-12 18:19:55,12.594,232,"Damariscove"
4421,2021-06-12 18:34:55,12.98,272,"Damariscove"
4422,2021-06-12 18:49:55,13.076,256,"Damariscove"
4423,2021-06-12 19:04:55,12.98,200,"Damariscove"
4424,2021-06-12 19:19:55,13.076,144,"Damariscove"
4425,2021-06-12 19:34:55,13.076,184,"Damariscove"
4426,2021-06-12 19:49:55,13.173,144,"Damariscove"
4427,2021-06-12 20:04:55,13.269,116,"Damariscove"
4428,2021-06-12 20:19:55,13.269,136,"Damariscove"
4429,2021-06-12 20:34:55,13.365,136,"Damariscove"
4430,2021-06-12 20:49:55,13.365,103,"Damariscove"
4431,2021-06-12 21:04:55,13.365,124,"Damariscove"
4432,2021-06-12 21:19:55,13.461,80,"Damariscove"
4433,2021-06-12 21:34:55,13.461,55,"Damariscove"
4434,2021-06-12 21:49:55,13.654,57,"Damariscove"
4435,2021-06-12 22:04:55,13.942,53,"Damariscove"
4436,2021-06-12 22:19:55,14.23,53,"Damariscove"
4437,2021-06-12 22:34:55,14.038,32,"Damariscove"
4438,2021-06-12 22:49:55,14.134,32,"Damariscove"
4439,2021-06-12 23:04:55,13.942,26,"Damariscove"
4440,2021-06-12 23:19:55,13.942,21,"Damariscove"
4441,2021-06-12 23:34:55,13.558,12,"Damariscove"
4442,2021-06-12 23:49:55,13.942,7,"Damariscove"
4443,2021-06-13 00:04:55,11.041,2,"Damariscove"
4444,2021-06-13 00:19:55,10.259,0,"Damariscove"
4445,2021-06-13 00:34:55,10.357,0,"Damariscove"
4446,2021-06-13 00:49:55,10.161,0,"Damariscove"
4447,2021-06-13 01:04:55,10.063,0,"Damariscove"
4448,2021-06-13 01:19:55,9.768,0,"Damariscove"
4449,2021-06-13 01:34:55,9.669,0,"Damariscove"
4450,2021-06-13 01:49:55,9.571,0,"Damariscove"
4451,2021-06-13 02:04:55,9.472,0,"Damariscove"
4452,2021-06-13 02:19:55,9.571,0,"Damariscove"
4453,2021-06-13 02:34:55,9.472,0,"Damariscove"
4454,2021-06-13 02:49:55,9.373,0,"Damariscove"
4455,2021-06-13 03:04:55,9.373,0,"Damariscove"
4456,2021-06-13 03:19:55,9.373,0,"Damariscove"
4457,2021-06-13 03:34:55,9.275,0,"Damariscove"
4458,2021-06-13 03:49:55,9.373,0,"Damariscove"
4459,2021-06-13 04:04:55,9.472,0,"Damariscove"
4460,2021-06-13 04:19:55,9.669,0,"Damariscove"
4461,2021-06-13 04:34:55,9.669,0,"Damariscove"
4462,2021-06-13 04:49:55,9.866,0,"Damariscove"
4463,2021-06-13 05:04:55,9.965,0,"Damariscove"
4464,2021-06-13 05:19:55,10.063,0,"Damariscove"
4465,2021-06-13 05:34:55,10.161,0,"Damariscove"
4466,2021-06-13 05:49:55,9.965,0,"Damariscove"
4467,2021-06-13 06:04:55,9.866,0,"Damariscove"
4468,2021-06-13 06:19:55,9.965,0,"Damariscove"
4469,2021-06-13 06:34:55,11.625,0,"Damariscove"
4470,2021-06-13 06:49:55,10.846,0,"Damariscove"
4471,2021-06-13 07:04:55,10.553,0,"Damariscove"
4472,2021-06-13 07:19:55,10.161,0,"Damariscove"
4473,2021-06-13 07:34:55,10.063,0,"Damariscove"
4474,2021-06-13 07:49:55,10.063,0,"Damariscove"
4475,2021-06-13 08:04:55,10.161,0,"Damariscove"
4476,2021-06-13 08:19:55,10.455,0,"Damariscove"
4477,2021-06-13 08:34:55,10.455,0,"Damariscove"
4478,2021-06-13 08:49:55,10.455,0,"Damariscove"
4479,2021-06-13 09:04:55,10.553,1,"Damariscove"
4480,2021-06-13 09:19:55,11.139,2,"Damariscove"
4481,2021-06-13 09:34:55,10.944,5,"Damariscove"
4482,2021-06-13 09:49:55,10.748,11,"Damariscove"
4483,2021-06-13 10:04:55,11.334,15,"Damariscove"
4484,2021-06-13 10:19:55,11.625,13,"Damariscove"
4485,2021-06-13 10:34:55,11.625,19,"Damariscove"
4486,2021-06-13 10:49:55,11.528,50,"Damariscove"
4487,2021-06-13 11:04:55,11.528,60,"Damariscove"
4488,2021-06-13 11:19:55,11.431,55,"Damariscove"
4489,2021-06-13 11:34:55,11.528,75,"Damariscove"
4490,2021-06-13 11:49:55,11.528,36,"Damariscove"
4491,2021-06-13 12:04:55,11.528,107,"Damariscove"
4492,2021-06-13 12:19:55,11.528,70,"Damariscove"
4493,2021-06-13 12:34:55,11.236,115,"Damariscove"
4494,2021-06-13 12:49:55,11.139,232,"Damariscove"
4495,2021-06-13 13:04:55,10.944,126,"Damariscove"
4496,2021-06-13 13:19:55,10.748,144,"Damariscove"
4497,2021-06-13 13:34:55,10.651,208,"Damariscove"
4498,2021-06-13 13:49:55,10.357,192,"Damariscove"
4499,2021-06-13 14:04:55,9.965,240,"Damariscove"
4500,2021-06-13 14:19:55,9.768,184,"Damariscove"
4501,2021-06-13 14:34:55,9.669,288,"Damariscove"
4502,2021-06-13 14:49:55,9.571,336,"Damariscove"
4503,2021-06-13 15:04:55,9.669,320,"Damariscove"
4504,2021-06-13 15:19:55,10.161,320,"Damariscove"
4505,2021-06-13 15:34:55,10.259,368,"Damariscove"
4506,2021-06-13 15:49:55,10.063,208,"Damariscove"
4507,2021-06-13 16:04:55,9.866,176,"Damariscove"
4508,2021-06-13 16:19:55,10.259,432,"Damariscove"
4509,2021-06-13 16:34:55,10.259,208,"Damariscove"
4510,2021-06-13 16:49:55,9.669,272,"Damariscove"
4511,2021-06-13 17:04:55,9.669,184,"Damariscove"
4512,2021-06-13 17:19:55,9.866,168,"Damariscove"
4513,2021-06-13 17:34:55,10.357,240,"Damariscove"
4514,2021-06-13 17:49:55,11.334,288,"Damariscove"
4515,2021-06-13 18:04:55,11.139,128,"Damariscove"
4516,2021-06-13 18:19:55,10.846,384,"Damariscove"
4517,2021-06-13 18:34:55,11.722,248,"Damariscove"
4518,2021-06-13 18:49:55,11.819,184,"Damariscove"
4519,2021-06-13 19:04:55,11.916,176,"Damariscove"
4520,2021-06-13 19:19:55,11.916,224,"Damariscove"
4521,2021-06-13 19:34:55,12.401,168,"Damariscove"
4522,2021-06-13 19:49:55,12.11,136,"Damariscove"
4523,2021-06-13 20:04:55,12.69,121,"Damariscove"
4524,2021-06-13 20:19:55,12.69,128,"Damariscove"
4525,2021-06-13 20:34:55,13.269,118,"Damariscove"
4526,2021-06-13 20:49:55,13.558,48,"Damariscove"
4527,2021-06-13 21:04:55,13.461,53,"Damariscove"
4528,2021-06-13 21:19:55,13.558,39,"Damariscove"
4529,2021-06-13 21:34:55,13.846,45,"Damariscove"
4530,2021-06-13 21:49:55,14.038,72,"Damariscove"
4531,2021-06-13 22:04:55,14.038,12,"Damariscove"
4532,2021-06-13 22:19:55,14.134,4,"Damariscove"
4533,2021-06-13 22:34:55,14.134,6,"Damariscove"
4534,2021-06-13 22:49:55,14.134,7,"Damariscove"
4535,2021-06-13 23:04:55,14.134,4,"Damariscove"
4536,2021-06-13 23:19:55,14.23,3,"Damariscove"
4537,2021-06-13 23:34:55,14.325,13,"Damariscove"
4538,2021-06-13 23:49:55,14.325,7,"Damariscove"
4539,2021-06-14 00:04:55,14.23,4,"Damariscove"
4540,2021-06-14 00:19:55,14.23,1,"Damariscove"
4541,2021-06-14 00:34:55,14.23,0,"Damariscove"
4542,2021-06-14 00:49:55,14.23,0,"Damariscove"
4543,2021-06-14 01:04:55,14.325,0,"Damariscove"
4544,2021-06-14 01:19:55,13.846,0,"Damariscove"
4545,2021-06-14 01:34:55,12.304,0,"Damariscove"
4546,2021-06-14 01:49:55,11.139,0,"Damariscove"
4547,2021-06-14 02:04:55,11.431,0,"Damariscove"
4548,2021-06-14 02:19:55,11.139,0,"Damariscove"
4549,2021-06-14 02:34:55,10.944,0,"Damariscove"
4550,2021-06-14 02:49:55,10.259,0,"Damariscove"
4551,2021-06-14 03:04:55,10.259,0,"Damariscove"
4552,2021-06-14 03:19:55,10.357,0,"Damariscove"
4553,2021-06-14 03:34:55,10.357,0,"Damariscove"
4554,2021-06-14 03:49:55,10.161,0,"Damariscove"
4555,2021-06-14 04:04:55,10.063,0,"Damariscove"
4556,2021-06-14 04:19:55,10.063,0,"Damariscove"
4557,2021-06-14 04:34:55,10.161,0,"Damariscove"
4558,2021-06-14 04:49:55,10.161,0,"Damariscove"
4559,2021-06-14 05:04:55,10.161,0,"Damariscove"
4560,2021-06-14 05:19:55,10.259,0,"Damariscove"
4561,2021-06-14 05:34:55,10.357,0,"Damariscove"
4562,2021-06-14 05:49:55,10.455,0,"Damariscove"
4563,2021-06-14 06:04:55,10.357,0,"Damariscove"
4564,2021-06-14 06:19:55,10.259,0,"Damariscove"
4565,2021-06-14 06:34:55,10.357,0,"Damariscove"
4566,2021-06-14 06:49:55,10.455,0,"Damariscove"
4567,2021-06-14 07:04:55,11.819,0,"Damariscove"
4568,2021-06-14 07:19:55,13.75,0,"Damariscove"
4569,2021-06-14 07:34:55,13.75,0,"Damariscove"
4570,2021-06-14 07:49:55,13.461,0,"Damariscove"
4571,2021-06-14 08:04:55,13.654,0,"Damariscove"
4572,2021-06-14 08:19:55,13.75,0,"Damariscove"
4573,2021-06-14 08:34:55,13.75,0,"Damariscove"
4574,2021-06-14 08:49:55,13.75,0,"Damariscove"
4575,2021-06-14 09:04:55,13.75,2,"Damariscove"
4576,2021-06-14 09:19:55,13.75,5,"Damariscove"
4577,2021-06-14 09:34:55,13.654,13,"Damariscove"
4578,2021-06-14 09:49:55,13.654,16,"Damariscove"
4579,2021-06-14 10:04:55,13.654,4,"Damariscove"
4580,2021-06-14 10:19:55,13.654,22,"Damariscove"
4581,2021-06-14 10:34:55,13.654,37,"Damariscove"
4582,2021-06-14 10:49:55,13.558,35,"Damariscove"
4583,2021-06-14 11:04:55,11.916,71,"Damariscove"
4584,2021-06-14 11:19:55,11.528,54,"Damariscove"
4585,2021-06-14 11:34:55,10.357,107,"Damariscove"
4586,2021-06-14 11:49:55,10.063,125,"Damariscove"
4587,2021-06-14 12:04:55,9.965,97,"Damariscove"
4588,2021-06-14 12:19:55,9.965,73,"Damariscove"
4589,2021-06-14 12:34:55,9.965,37,"Damariscove"
4590,2021-06-14 12:49:55,9.965,384,"Damariscove"
4591,2021-06-14 13:04:55,9.866,49,"Damariscove"
4592,2021-06-14 13:19:55,9.965,208,"Damariscove"
4593,2021-06-14 13:34:55,9.965,18,"Damariscove"
4594,2021-06-14 13:49:55,9.669,256,"Damariscove"
4595,2021-06-14 14:04:55,9.669,168,"Damariscove"
4596,2021-06-14 14:19:55,9.669,704,"Damariscove"
4597,2021-06-14 14:34:55,9.669,95,"Damariscove"
4598,2021-06-14 14:49:55,9.571,34,"Damariscove"
4599,2021-06-14 15:04:55,9.669,65,"Damariscove"
4600,2021-06-14 15:19:55,9.768,208,"Damariscove"
4601,2021-06-14 15:34:55,9.965,216,"Damariscove"
4602,2021-06-14 15:49:55,10.455,113,"Damariscove"
4603,2021-06-14 16:04:55,9.965,208,"Damariscove"
4604,2021-06-14 16:19:55,9.768,69,"Damariscove"
4605,2021-06-14 16:34:55,10.063,25,"Damariscove"
4606,2021-06-14 16:49:55,10.357,22,"Damariscove"
4607,2021-06-14 17:04:55,10.553,50,"Damariscove"
4608,2021-06-14 17:19:55,12.11,9,"Damariscove"
4609,2021-06-14 17:34:55,13.076,23,"Damariscove"
4610,2021-06-14 17:49:55,12.98,68,"Damariscove"
4611,2021-06-14 18:04:55,13.269,50,"Damariscove"
4612,2021-06-14 18:19:55,13.365,24,"Damariscove"
4613,2021-06-14 18:34:55,12.98,10,"Damariscove"
4614,2021-06-14 18:49:55,13.269,24,"Damariscove"
4615,2021-06-14 19:04:55,13.461,26,"Damariscove"
4616,2021-06-14 19:19:55,13.558,40,"Damariscove"
4617,2021-06-14 19:34:55,12.98,124,"Damariscove"
4618,2021-06-14 19:49:55,13.076,12,"Damariscove"
4619,2021-06-14 20:04:55,13.558,80,"Damariscove"
4620,2021-06-14 20:19:55,13.942,5,"Damariscove"
4621,2021-06-14 20:34:55,14.038,45,"Damariscove"
4622,2021-06-14 20:49:55,14.038,22,"Damariscove"
4623,2021-06-14 21:04:55,14.134,14,"Damariscove"
4624,2021-06-14 21:19:55,14.134,26,"Damariscove"
4625,2021-06-14 21:34:55,14.134,4,"Damariscove"
4626,2021-06-14 21:49:55,14.134,14,"Damariscove"
4627,2021-06-14 22:04:55,14.134,13,"Damariscove"
4628,2021-06-14 22:19:55,14.134,2,"Damariscove"
4629,2021-06-14 22:34:55,14.038,34,"Damariscove"
4630,2021-06-14 22:49:55,13.942,1,"Damariscove"
4631,2021-06-14 23:04:55,13.461,0,"Damariscove"
4632,2021-06-14 23:19:55,12.883,0,"Damariscove"
4633,2021-06-14 23:34:55,12.69,0,"Damariscove"
4634,2021-06-14 23:49:55,11.916,0,"Damariscove"
4635,2021-06-15 00:04:55,12.11,0,"Damariscove"
4636,2021-06-15 00:19:55,12.207,0,"Damariscove"
4637,2021-06-15 00:34:55,11.916,0,"Damariscove"
4638,2021-06-15 00:49:55,11.819,0,"Damariscove"
4639,2021-06-15 01:04:55,11.722,0,"Damariscove"
4640,2021-06-15 01:19:55,11.334,0,"Damariscove"
4641,2021-06-15 01:34:55,10.846,0,"Damariscove"
4642,2021-06-15 01:49:55,10.748,0,"Damariscove"
4643,2021-06-15 02:04:55,10.748,0,"Damariscove"
4644,2021-06-15 02:19:55,10.553,0,"Damariscove"
4645,2021-06-15 02:34:55,10.455,0,"Damariscove"
4646,2021-06-15 02:49:55,10.357,0,"Damariscove"
4647,2021-06-15 03:04:55,10.259,0,"Damariscove"
4648,2021-06-15 03:19:55,10.259,0,"Damariscove"
4649,2021-06-15 03:34:55,10.161,0,"Damariscove"
4650,2021-06-15 03:49:55,10.161,0,"Damariscove"
4651,2021-06-15 04:04:55,10.161,0,"Damariscove"
4652,2021-06-15 04:19:55,10.161,0,"Damariscove"
4653,2021-06-15 04:34:55,10.259,0,"Damariscove"
4654,2021-06-15 04:49:55,10.161,0,"Damariscove"
4655,2021-06-15 05:04:55,10.161,0,"Damariscove"
4656,2021-06-15 05:19:55,10.161,0,"Damariscove"
4657,2021-06-15 05:34:55,10.651,0,"Damariscove"
4658,2021-06-15 05:49:55,11.139,0,"Damariscove"
4659,2021-06-15 06:04:55,11.334,0,"Damariscove"
4660,2021-06-15 06:19:55,11.431,0,"Damariscove"
4661,2021-06-15 06:34:55,11.625,0,"Damariscove"
4662,2021-06-15 06:49:55,11.722,0,"Damariscove"
